요일,시군구,사망자수,중상자수,경상자수,부상신고자수,기상상태,인구수,도로형태
수요일,대전광역시 유성구 원신흥동,1,0,0,0,맑음,"30,131",교차로 - 교차로안
수요일,대전광역시 유성구 원신흥동,1,0,0,0,맑음,"18,191",교차로 - 교차로안
수요일,대전광역시 서구 월평동,0,0,1,0,맑음,"44,694",단일로 - 교량
수요일,대전광역시 서구 월평동,0,0,1,0,맑음,"11,127",단일로 - 교량
수요일,대전광역시 서구 월평동,0,0,1,0,맑음,"13,437",단일로 - 교량
수요일,대전광역시 서구 월평동,0,0,1,0,맑음,"20,130",단일로 - 교량
수요일,대전광역시 유성구 상대동,0,0,1,0,맑음,"25,132",단일로 - 기타
수요일,대전광역시 유성구 상대동,0,0,1,0,맑음,"24,720",단일로 - 기타
수요일,대전광역시 유성구 장대동,0,0,1,0,맑음,"12,421",교차로 - 교차로안
수요일,대전광역시 대덕구 대화동,0,0,1,0,맑음,"6,090",단일로 - 기타
수요일,대전광역시 대덕구 대화동,0,0,1,0,맑음,"6,090",단일로 - 기타
수요일,대전광역시 유성구 관평동,0,0,1,0,맑음,"37,229",교차로 - 교차로안
수요일,대전광역시 유성구 관평동,0,0,1,0,맑음,"22,786",교차로 - 교차로안
수요일,대전광역시 서구 괴정동,0,1,2,0,맑음,"18,477",단일로 - 기타
수요일,대전광역시 서구 괴정동,0,1,2,0,맑음,"18,477",단일로 - 기타
수요일,대전광역시 유성구 용산동,0,0,1,0,맑음,"13,976",교차로 - 교차로안
수요일,대전광역시 유성구 봉산동,0,0,1,0,맑음,"9,756",교차로 - 교차로부근
수요일,대전광역시 유성구 반석동,0,0,2,0,맑음,"12,343",교차로 - 교차로부근
수요일,대전광역시 서구 도마동,0,0,1,0,맑음,"34,939",교차로 - 교차로안
수요일,대전광역시 서구 도마동,0,0,1,0,맑음,"18,687",교차로 - 교차로안
수요일,대전광역시 서구 도마동,0,0,1,0,맑음,"16,252",교차로 - 교차로안
목요일,대전광역시 서구 탄방동,0,0,4,0,맑음,"26,410",교차로 - 교차로안
목요일,대전광역시 서구 탄방동,0,0,4,0,맑음,"26,410",교차로 - 교차로안
목요일,대전광역시 중구 유천동,0,0,1,0,맑음,"18,716",교차로 - 교차로안
목요일,대전광역시 중구 유천동,0,0,1,0,맑음,"5,760",교차로 - 교차로안
목요일,대전광역시 중구 유천동,0,0,1,0,맑음,"12,956",교차로 - 교차로안
목요일,대전광역시 중구 유천동,0,1,0,0,맑음,"18,716",단일로 - 기타
목요일,대전광역시 중구 유천동,0,1,0,0,맑음,"5,760",단일로 - 기타
목요일,대전광역시 중구 유천동,0,1,0,0,맑음,"12,956",단일로 - 기타
목요일,대전광역시 중구 선화동,0,0,1,0,맑음,"17,328",단일로 - 기타
목요일,대전광역시 대덕구 신탄진동,0,0,1,0,맑음,"15,257",교차로 - 교차로안
목요일,대전광역시 대덕구 신탄진동,0,0,1,0,맑음,"15,804",교차로 - 교차로안
목요일,대전광역시 중구 문화동,0,0,1,0,맑음,"32,040",단일로 - 기타
목요일,대전광역시 중구 문화동,0,0,1,0,맑음,"20,580",단일로 - 기타
목요일,대전광역시 중구 문화동,0,0,1,0,맑음,"11,460",단일로 - 기타
목요일,대전광역시 서구 가수원동,0,0,2,0,맑음,"10,063",단일로 - 기타
목요일,대전광역시 서구 가수원동,0,0,2,0,맑음,"10,243",단일로 - 기타
목요일,대전광역시 대덕구 법동,0,0,1,0,맑음,"27,012",교차로 - 교차로부근
목요일,대전광역시 대덕구 법동,0,0,1,0,맑음,"12,218",교차로 - 교차로부근
목요일,대전광역시 대덕구 법동,0,0,1,0,맑음,"14,794",교차로 - 교차로부근
목요일,대전광역시 대덕구 상서동,0,0,2,0,맑음,"1,258",단일로 - 기타
목요일,대전광역시 동구 대동,0,1,0,0,맑음,"13,741",단일로 - 기타
목요일,대전광역시 동구 대동,0,1,0,0,맑음,"13,741",단일로 - 기타
목요일,대전광역시 유성구 지족동,0,0,1,0,맑음,"41,331",교차로 - 교차로안
목요일,대전광역시 유성구 노은동,0,0,1,0,맑음,"20,941",교차로 - 교차로안
목요일,대전광역시 유성구 노은동,0,0,1,0,맑음,"23,426",교차로 - 교차로안
목요일,대전광역시 유성구 노은동,0,0,1,0,맑음,"36,285",교차로 - 교차로안
목요일,대전광역시 유성구 노은동,0,0,1,0,맑음,"14,481",교차로 - 교차로안
목요일,대전광역시 유성구 장동,0,0,1,0,맑음,180,교차로 - 교차로안
목요일,대전광역시 유성구 덕명동,0,0,1,0,맑음,"7,430",교차로 - 교차로부근
목요일,대전광역시 서구 갈마동,0,2,0,0,맑음,"44,762",교차로 - 교차로안
목요일,대전광역시 서구 갈마동,0,2,0,0,맑음,"20,961",교차로 - 교차로안
목요일,대전광역시 서구 갈마동,0,2,0,0,맑음,"23,801",교차로 - 교차로안
금요일,대전광역시 동구 삼성동,0,1,0,0,맑음,"13,402",교차로 - 교차로횡단보도내
금요일,대전광역시 동구 삼성동,0,1,0,0,맑음,"13,402",교차로 - 교차로횡단보도내
금요일,대전광역시 동구 판암동,0,0,1,0,맑음,"11,876",교차로 - 교차로안
금요일,대전광역시 동구 판암동,0,0,1,0,맑음,"7,829",교차로 - 교차로안
금요일,대전광역시 동구 판암동,0,0,1,0,맑음,"19,319",교차로 - 교차로안
금요일,대전광역시 중구 문창동,0,0,1,0,맑음,"4,194",교차로 - 교차로횡단보도내
금요일,대전광역시 중구 문창동,0,0,1,0,맑음,"4,194",교차로 - 교차로횡단보도내
금요일,대전광역시 서구 탄방동,0,1,3,0,맑음,"26,410",교차로 - 교차로부근
금요일,대전광역시 서구 탄방동,0,1,3,0,맑음,"26,410",교차로 - 교차로부근
금요일,대전광역시 유성구 가정동,0,1,0,0,맑음,748,교차로 - 교차로부근
금요일,대전광역시 서구 괴정동,0,1,0,0,맑음,"18,477",단일로 - 기타
금요일,대전광역시 서구 괴정동,0,1,0,0,맑음,"18,477",단일로 - 기타
금요일,대전광역시 중구 은행동,0,0,1,0,맑음,752,교차로 - 교차로횡단보도내
금요일,대전광역시 동구 삼정동,0,0,1,0,맑음,386,단일로 - 기타
금요일,대전광역시 서구 도안동,0,0,1,0,맑음,"36,506",단일로 - 기타
금요일,대전광역시 서구 도안동,0,0,1,0,맑음,"36,506",단일로 - 기타
금요일,대전광역시 유성구 지족동,0,0,1,0,맑음,"41,331",교차로 - 교차로안
금요일,대전광역시 서구 갈마동,0,1,1,0,맑음,"44,762",교차로 - 교차로안
금요일,대전광역시 서구 갈마동,0,1,1,0,맑음,"20,961",교차로 - 교차로안
금요일,대전광역시 서구 갈마동,0,1,1,0,맑음,"23,801",교차로 - 교차로안
토요일,대전광역시 유성구 장대동,0,1,0,0,맑음,"12,421",교차로 - 교차로안
토요일,대전광역시 동구 정동,0,0,1,0,맑음,830,단일로 - 기타
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"70,196",교차로 - 교차로횡단보도내
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"16,308",교차로 - 교차로횡단보도내
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"35,023",교차로 - 교차로횡단보도내
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"18,865",교차로 - 교차로횡단보도내
토요일,대전광역시 중구 산성동,0,1,0,0,맑음,"17,351",단일로 - 기타
토요일,대전광역시 중구 산성동,0,1,0,0,맑음,"25,360",단일로 - 기타
토요일,대전광역시 유성구 봉명동,0,1,0,0,맑음,"27,465",기타 - 기타
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"70,196",단일로 - 기타
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"16,308",단일로 - 기타
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"35,023",단일로 - 기타
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"18,865",단일로 - 기타
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"70,196",교차로 - 교차로안
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"16,308",교차로 - 교차로안
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"35,023",교차로 - 교차로안
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"18,865",교차로 - 교차로안
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"70,196",단일로 - 기타
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"16,308",단일로 - 기타
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"35,023",단일로 - 기타
토요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"18,865",단일로 - 기타
토요일,대전광역시 유성구 궁동,0,0,1,0,맑음,"7,178",단일로 - 기타
토요일,대전광역시 동구 삼성동,0,0,5,0,맑음,"13,402",단일로 - 지하차도(도로)내
토요일,대전광역시 동구 삼성동,0,0,5,0,맑음,"13,402",단일로 - 지하차도(도로)내
토요일,대전광역시 유성구 장대동,0,0,1,0,맑음,"12,421",교차로 - 교차로부근
토요일,대전광역시 중구 석교동,0,2,2,0,맑음,"6,299",단일로 - 기타
토요일,대전광역시 중구 석교동,0,2,2,0,맑음,"14,335",단일로 - 기타
토요일,대전광역시 유성구 원신흥동,0,0,2,0,맑음,"30,131",교차로 - 교차로부근
토요일,대전광역시 유성구 원신흥동,0,0,2,0,맑음,"18,191",교차로 - 교차로부근
토요일,대전광역시 서구 괴정동,0,0,1,0,맑음,"18,477",단일로 - 기타
토요일,대전광역시 서구 괴정동,0,0,1,0,맑음,"18,477",단일로 - 기타
토요일,대전광역시 대덕구 문평동,0,0,1,0,흐림,14,단일로 - 기타
토요일,대전광역시 중구 유천동,0,0,2,0,맑음,"18,716",단일로 - 기타
토요일,대전광역시 중구 유천동,0,0,2,0,맑음,"5,760",단일로 - 기타
토요일,대전광역시 중구 유천동,0,0,2,0,맑음,"12,956",단일로 - 기타
토요일,대전광역시 유성구 노은동,0,0,2,0,맑음,"20,941",교차로 - 교차로안
토요일,대전광역시 유성구 노은동,0,0,2,0,맑음,"23,426",교차로 - 교차로안
토요일,대전광역시 유성구 노은동,0,0,2,0,맑음,"36,285",교차로 - 교차로안
토요일,대전광역시 유성구 노은동,0,0,2,0,맑음,"14,481",교차로 - 교차로안
토요일,대전광역시 동구 가양동,0,0,1,0,맑음,"12,724",교차로 - 교차로부근
토요일,대전광역시 동구 가양동,0,0,1,0,맑음,"18,647",교차로 - 교차로부근
토요일,대전광역시 동구 가양동,0,0,1,0,맑음,"31,371",교차로 - 교차로부근
일요일,대전광역시 유성구 봉명동,0,0,1,0,맑음,"27,465",단일로 - 기타
일요일,대전광역시 중구 문화동,0,1,0,0,맑음,"32,040",단일로 - 기타
일요일,대전광역시 중구 문화동,0,1,0,0,맑음,"20,580",단일로 - 기타
일요일,대전광역시 중구 문화동,0,1,0,0,맑음,"11,460",단일로 - 기타
일요일,대전광역시 동구 자양동,0,0,2,0,맑음,"10,901",교차로 - 교차로횡단보도내
일요일,대전광역시 동구 자양동,0,0,2,0,맑음,"10,901",교차로 - 교차로횡단보도내
일요일,대전광역시 서구 월평동,0,0,1,0,맑음,"44,694",단일로 - 기타
일요일,대전광역시 서구 월평동,0,0,1,0,맑음,"11,127",단일로 - 기타
일요일,대전광역시 서구 월평동,0,0,1,0,맑음,"13,437",단일로 - 기타
일요일,대전광역시 서구 월평동,0,0,1,0,맑음,"20,130",단일로 - 기타
일요일,대전광역시 유성구 노은동,0,0,1,0,맑음,"20,941",교차로 - 교차로부근
일요일,대전광역시 유성구 노은동,0,0,1,0,맑음,"23,426",교차로 - 교차로부근
일요일,대전광역시 유성구 노은동,0,0,1,0,맑음,"36,285",교차로 - 교차로부근
일요일,대전광역시 유성구 노은동,0,0,1,0,맑음,"14,481",교차로 - 교차로부근
일요일,대전광역시 유성구 봉명동,0,0,2,0,맑음,"27,465",교차로 - 교차로부근
일요일,대전광역시 서구 갈마동,0,0,2,0,맑음,"44,762",교차로 - 교차로부근
일요일,대전광역시 서구 갈마동,0,0,2,0,맑음,"20,961",교차로 - 교차로부근
일요일,대전광역시 서구 갈마동,0,0,2,0,맑음,"23,801",교차로 - 교차로부근
일요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"44,762",교차로 - 교차로안
일요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"20,961",교차로 - 교차로안
일요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"23,801",교차로 - 교차로안
월요일,대전광역시 서구 괴정동,0,1,1,0,맑음,"18,477",교차로 - 교차로부근
월요일,대전광역시 서구 괴정동,0,1,1,0,맑음,"18,477",교차로 - 교차로부근
월요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"44,762",교차로 - 교차로부근
월요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"20,961",교차로 - 교차로부근
월요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"23,801",교차로 - 교차로부근
월요일,대전광역시 서구 월평동,0,1,0,0,맑음,"44,694",단일로 - 기타
월요일,대전광역시 서구 월평동,0,1,0,0,맑음,"11,127",단일로 - 기타
월요일,대전광역시 서구 월평동,0,1,0,0,맑음,"13,437",단일로 - 기타
월요일,대전광역시 서구 월평동,0,1,0,0,맑음,"20,130",단일로 - 기타
월요일,대전광역시 유성구 원내동,0,0,2,0,맑음,"11,429",교차로 - 교차로안
월요일,대전광역시 유성구 봉명동,0,0,1,0,흐림,"27,465",단일로 - 기타
월요일,대전광역시 서구 도안동,0,0,1,0,맑음,"36,506",단일로 - 기타
월요일,대전광역시 서구 도안동,0,0,1,0,맑음,"36,506",단일로 - 기타
월요일,대전광역시 동구 삼성동,0,0,1,0,맑음,"13,402",교차로 - 교차로부근
월요일,대전광역시 동구 삼성동,0,0,1,0,맑음,"13,402",교차로 - 교차로부근
월요일,대전광역시 중구 선화동,0,0,1,0,맑음,"17,328",교차로 - 교차로부근
월요일,대전광역시 서구 괴정동,0,0,2,0,맑음,"18,477",기타 - 기타
월요일,대전광역시 서구 괴정동,0,0,2,0,맑음,"18,477",기타 - 기타
월요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"70,196",교차로 - 교차로부근
월요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"16,308",교차로 - 교차로부근
월요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"35,023",교차로 - 교차로부근
월요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"18,865",교차로 - 교차로부근
월요일,대전광역시 서구 월평동,0,0,1,0,맑음,"44,694",기타 - 기타
월요일,대전광역시 서구 월평동,0,0,1,0,맑음,"11,127",기타 - 기타
월요일,대전광역시 서구 월평동,0,0,1,0,맑음,"13,437",기타 - 기타
월요일,대전광역시 서구 월평동,0,0,1,0,맑음,"20,130",기타 - 기타
화요일,대전광역시 서구 도마동,0,0,1,0,맑음,"34,939",단일로 - 기타
화요일,대전광역시 서구 도마동,0,0,1,0,맑음,"18,687",단일로 - 기타
화요일,대전광역시 서구 도마동,0,0,1,0,맑음,"16,252",단일로 - 기타
화요일,대전광역시 대덕구 중리동,0,0,3,0,맑음,"18,162",단일로 - 기타
화요일,대전광역시 대덕구 중리동,0,0,3,0,맑음,"18,162",단일로 - 기타
화요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"44,762",단일로 - 기타
화요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"20,961",단일로 - 기타
화요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"23,801",단일로 - 기타
화요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"70,196",기타 - 기타
화요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"16,308",기타 - 기타
화요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"35,023",기타 - 기타
화요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"18,865",기타 - 기타
화요일,대전광역시 중구 오류동,0,1,1,0,맑음,"10,077",교차로 - 교차로안
화요일,대전광역시 중구 오류동,0,1,1,0,맑음,"10,077",교차로 - 교차로안
화요일,대전광역시 동구 판암동,0,0,1,0,맑음,"11,876",단일로 - 기타
화요일,대전광역시 동구 판암동,0,0,1,0,맑음,"7,829",단일로 - 기타
화요일,대전광역시 동구 판암동,0,0,1,0,맑음,"19,319",단일로 - 기타
화요일,대전광역시 서구 용문동,0,0,1,0,맑음,"11,660",교차로 - 교차로안
화요일,대전광역시 서구 용문동,0,0,1,0,맑음,"11,660",교차로 - 교차로안
화요일,대전광역시 대덕구 오정동,0,1,0,0,맑음,"13,668",교차로 - 교차로안
화요일,대전광역시 대덕구 오정동,0,1,0,0,맑음,"13,668",교차로 - 교차로안
화요일,대전광역시 유성구 도룡동,0,0,3,0,맑음,"8,759",단일로 - 기타
화요일,대전광역시 동구 자양동,0,1,0,0,맑음,"10,901",단일로 - 기타
화요일,대전광역시 동구 자양동,0,1,0,0,맑음,"10,901",단일로 - 기타
화요일,대전광역시 대덕구 비래동,0,0,1,0,흐림,"14,987",교차로 - 교차로안
화요일,대전광역시 대덕구 비래동,0,0,1,0,흐림,"14,987",교차로 - 교차로안
화요일,대전광역시 유성구 지족동,0,0,1,0,맑음,"41,331",단일로 - 기타
화요일,대전광역시 동구 자양동,0,0,3,0,맑음,"10,901",교차로 - 교차로부근
화요일,대전광역시 동구 자양동,0,0,3,0,맑음,"10,901",교차로 - 교차로부근
화요일,대전광역시 서구 도마동,0,0,2,0,맑음,"34,939",단일로 - 기타
화요일,대전광역시 서구 도마동,0,0,2,0,맑음,"18,687",단일로 - 기타
화요일,대전광역시 서구 도마동,0,0,2,0,맑음,"16,252",단일로 - 기타
화요일,대전광역시 서구 정림동,0,0,1,0,맑음,"15,010",단일로 - 기타
화요일,대전광역시 서구 정림동,0,0,1,0,맑음,"15,129",단일로 - 기타
화요일,대전광역시 유성구 봉명동,0,1,0,0,맑음,"27,465",단일로 - 기타
수요일,대전광역시 대덕구 신일동,0,1,0,0,맑음,403,교차로 - 교차로안
수요일,대전광역시 대덕구 오정동,0,0,1,0,맑음,"13,668",교차로 - 교차로안
수요일,대전광역시 대덕구 오정동,0,0,1,0,맑음,"13,668",교차로 - 교차로안
수요일,대전광역시 서구 갈마동,0,1,0,0,맑음,"44,762",교차로 - 교차로안
수요일,대전광역시 서구 갈마동,0,1,0,0,맑음,"20,961",교차로 - 교차로안
수요일,대전광역시 서구 갈마동,0,1,0,0,맑음,"23,801",교차로 - 교차로안
수요일,대전광역시 중구 오류동,0,0,2,0,맑음,"10,077",단일로 - 교량
수요일,대전광역시 중구 오류동,0,0,2,0,맑음,"10,077",단일로 - 교량
수요일,대전광역시 동구 대동,0,0,1,0,맑음,"13,741",단일로 - 기타
수요일,대전광역시 동구 대동,0,0,1,0,맑음,"13,741",단일로 - 기타
수요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"70,196",교차로 - 교차로안
수요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"16,308",교차로 - 교차로안
수요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"35,023",교차로 - 교차로안
수요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"18,865",교차로 - 교차로안
수요일,대전광역시 중구 산성동,0,0,1,0,맑음,"17,351",교차로 - 교차로부근
수요일,대전광역시 중구 산성동,0,0,1,0,맑음,"25,360",교차로 - 교차로부근
수요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"44,762",단일로 - 기타
수요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"20,961",단일로 - 기타
수요일,대전광역시 서구 갈마동,0,0,1,0,맑음,"23,801",단일로 - 기타
수요일,대전광역시 서구 복수동,0,0,1,0,맑음,"21,514",단일로 - 기타
수요일,대전광역시 서구 복수동,0,0,1,0,맑음,"21,514",단일로 - 기타
수요일,대전광역시 서구 변동,0,0,1,0,맑음,"12,856",교차로 - 교차로부근
수요일,대전광역시 서구 변동,0,0,1,0,맑음,"12,856",교차로 - 교차로부근
수요일,대전광역시 대덕구 신탄진동,0,1,1,0,맑음,"15,257",단일로 - 기타
수요일,대전광역시 대덕구 신탄진동,0,1,1,0,맑음,"15,804",단일로 - 기타
수요일,대전광역시 서구 만년동,0,0,1,0,맑음,"12,106",단일로 - 기타
수요일,대전광역시 서구 만년동,0,0,1,0,맑음,"12,106",단일로 - 기타
수요일,대전광역시 유성구 장대동,0,0,1,0,맑음,"12,421",단일로 - 기타
수요일,대전광역시 중구 태평동,0,1,0,0,맑음,"36,598",단일로 - 기타
수요일,대전광역시 중구 태평동,0,1,0,0,맑음,"12,533",단일로 - 기타
수요일,대전광역시 중구 태평동,0,1,0,0,맑음,"24,065",단일로 - 기타
수요일,대전광역시 동구 가양동,0,1,1,0,맑음,"12,724",교차로 - 교차로안
수요일,대전광역시 동구 가양동,0,1,1,0,맑음,"18,647",교차로 - 교차로안
수요일,대전광역시 동구 가양동,0,1,1,0,맑음,"31,371",교차로 - 교차로안
수요일,대전광역시 서구 도안동,0,0,3,0,맑음,"36,506",교차로 - 교차로부근
수요일,대전광역시 서구 도안동,0,0,3,0,맑음,"36,506",교차로 - 교차로부근
수요일,대전광역시 유성구 노은동,0,1,0,0,맑음,"20,941",교차로 - 교차로횡단보도내
수요일,대전광역시 유성구 노은동,0,1,0,0,맑음,"23,426",교차로 - 교차로횡단보도내
수요일,대전광역시 유성구 노은동,0,1,0,0,맑음,"36,285",교차로 - 교차로횡단보도내
수요일,대전광역시 유성구 노은동,0,1,0,0,맑음,"14,481",교차로 - 교차로횡단보도내
수요일,대전광역시 동구 성남동,0,0,1,0,맑음,"10,790",교차로 - 교차로부근
수요일,대전광역시 동구 성남동,0,0,1,0,맑음,"10,790",교차로 - 교차로부근
수요일,대전광역시 대덕구 비래동,0,1,0,0,맑음,"14,987",교차로 - 교차로안
수요일,대전광역시 대덕구 비래동,0,1,0,0,맑음,"14,987",교차로 - 교차로안
수요일,대전광역시 유성구 장대동,0,0,2,0,맑음,"12,421",교차로 - 교차로부근
수요일,대전광역시 서구 월평동,0,0,1,0,맑음,"44,694",교차로 - 교차로부근
수요일,대전광역시 서구 월평동,0,0,1,0,맑음,"11,127",교차로 - 교차로부근
수요일,대전광역시 서구 월평동,0,0,1,0,맑음,"13,437",교차로 - 교차로부근
수요일,대전광역시 서구 월평동,0,0,1,0,맑음,"20,130",교차로 - 교차로부근
목요일,대전광역시 동구 삼성동,0,0,1,0,맑음,"13,402",단일로 - 기타
목요일,대전광역시 동구 삼성동,0,0,1,0,맑음,"13,402",단일로 - 기타
목요일,대전광역시 유성구 전민동,0,0,1,0,맑음,"25,743",기타 - 기타
목요일,대전광역시 유성구 전민동,0,0,1,0,맑음,"21,177",기타 - 기타
목요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"70,196",교차로 - 교차로안
목요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"16,308",교차로 - 교차로안
목요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"35,023",교차로 - 교차로안
목요일,대전광역시 서구 둔산동,0,0,2,0,맑음,"18,865",교차로 - 교차로안
목요일,대전광역시 대덕구 석봉동,0,0,1,0,맑음,"16,032",단일로 - 기타
목요일,대전광역시 대덕구 석봉동,0,0,1,0,맑음,"16,032",단일로 - 기타
목요일,대전광역시 중구 오류동,0,0,2,0,맑음,"10,077",단일로 - 지하차도(도로)내
목요일,대전광역시 중구 오류동,0,0,2,0,맑음,"10,077",단일로 - 지하차도(도로)내
목요일,대전광역시 중구 문창동,0,1,0,0,맑음,"4,194",단일로 - 기타
목요일,대전광역시 중구 문창동,0,1,0,0,맑음,"4,194",단일로 - 기타
목요일,대전광역시 서구 가수원동,0,0,1,0,맑음,"10,063",교차로 - 교차로안
목요일,대전광역시 서구 가수원동,0,0,1,0,맑음,"10,243",교차로 - 교차로안
목요일,대전광역시 중구 대흥동,0,0,2,0,맑음,"12,792",교차로 - 교차로부근
목요일,대전광역시 중구 대흥동,0,0,2,0,맑음,"12,792",교차로 - 교차로부근
목요일,대전광역시 서구 가수원동,0,0,1,0,맑음,"10,063",교차로 - 교차로안
목요일,대전광역시 서구 가수원동,0,0,1,0,맑음,"10,243",교차로 - 교차로안
목요일,대전광역시 유성구 도룡동,0,0,1,0,맑음,"8,759",교차로 - 교차로부근
목요일,대전광역시 서구 도마동,0,0,1,0,맑음,"34,939",단일로 - 기타
목요일,대전광역시 서구 도마동,0,0,1,0,맑음,"18,687",단일로 - 기타
목요일,대전광역시 서구 도마동,0,0,1,0,맑음,"16,252",단일로 - 기타
목요일,대전광역시 서구 탄방동,0,0,1,0,맑음,"26,410",교차로 - 교차로부근
목요일,대전광역시 서구 탄방동,0,0,1,0,맑음,"26,410",교차로 - 교차로부근
목요일,대전광역시 유성구 봉명동,0,0,1,0,맑음,"27,465",교차로 - 교차로부근
목요일,대전광역시 서구 변동,0,0,1,0,맑음,"12,856",단일로 - 기타
목요일,대전광역시 서구 변동,0,0,1,0,맑음,"12,856",단일로 - 기타
목요일,대전광역시 서구 갈마동,0,0,2,0,맑음,"44,762",단일로 - 교량
목요일,대전광역시 서구 갈마동,0,0,2,0,맑음,"20,961",단일로 - 교량
목요일,대전광역시 서구 갈마동,0,0,2,0,맑음,"23,801",단일로 - 교량
목요일,대전광역시 중구 오류동,0,0,1,0,맑음,"10,077",교차로 - 교차로부근
목요일,대전광역시 중구 오류동,0,0,1,0,맑음,"10,077",교차로 - 교차로부근
목요일,대전광역시 대덕구 송촌동,0,0,0,1,맑음,"25,620",단일로 - 기타
목요일,대전광역시 대덕구 송촌동,0,0,0,1,맑음,"25,620",단일로 - 기타
목요일,대전광역시 중구 문창동,0,0,1,0,흐림,"4,194",교차로 - 교차로안
목요일,대전광역시 중구 문창동,0,0,1,0,흐림,"4,194",교차로 - 교차로안
목요일,대전광역시 유성구 죽동,0,0,0,1,맑음,"11,437",교차로 - 교차로부근
금요일,대전광역시 대덕구 대화동,0,1,0,0,맑음,"6,090",단일로 - 기타
금요일,대전광역시 대덕구 대화동,0,1,0,0,맑음,"6,090",단일로 - 기타
금요일,대전광역시 서구 월평동,0,0,1,0,맑음,"44,694",교차로 - 교차로부근
금요일,대전광역시 서구 월평동,0,0,1,0,맑음,"11,127",교차로 - 교차로부근
금요일,대전광역시 서구 월평동,0,0,1,0,맑음,"13,437",교차로 - 교차로부근
금요일,대전광역시 서구 월평동,0,0,1,0,맑음,"20,130",교차로 - 교차로부근
금요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"70,196",교차로 - 교차로안
금요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"16,308",교차로 - 교차로안
금요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"35,023",교차로 - 교차로안
금요일,대전광역시 서구 둔산동,0,0,1,0,맑음,"18,865",교차로 - 교차로안
금요일,대전광역시 유성구 구암동,0,0,0,1,맑음,"11,108",교차로 - 교차로안
금요일,대전광역시 중구 목동,0,1,0,0,맑음,"17,579",교차로 - 교차로안
금요일,대전광역시 중구 목동,0,1,0,0,맑음,"17,579",교차로 - 교차로안
금요일,대전광역시 대덕구 신대동,0,0,1,0,맑음,"1,172",단일로 - 기타
금요일,대전광역시 중구 오류동,0,0,1,0,맑음,"10,077",단일로 - 기타
금요일,대전광역시 중구 오류동,0,0,1,0,맑음,"10,077",단일로 - 기타
금요일,대전광역시 서구 만년동,0,0,1,0,맑음,"12,106",교차로 - 교차로횡단보도내
금요일,대전광역시 서구 만년동,0,0,1,0,맑음,"12,106",교차로 - 교차로횡단보도내
금요일,대전광역시 서구 탄방동,0,0,1,0,맑음,"26,410",단일로 - 기타
금요일,대전광역시 서구 탄방동,0,0,1,0,맑음,"26,410",단일로 - 기타
금요일,대전광역시 중구 문화동,0,0,1,0,맑음,"32,040",교차로 - 교차로안
금요일,대전광역시 중구 문화동,0,0,1,0,맑음,"20,580",교차로 - 교차로안
금요일,대전광역시 중구 문화동,0,0,1,0,맑음,"11,460",교차로 - 교차로안
